58.9966	38.8795	39.5269	53.3518	58.6008	39.0958	58.6265	39.1263
60.0381	39.0998	40.1845	54.1464	59.8176	39.1282	59.8951	39.1399
61.2294	39.0891	40.8667	54.92	61.0623	39.1991	61.2547	39.1714
62.2572	39.015	41.5728	55.6718	62.1685	39.1041	62.3479	39.0707
63.1551	38.8217	42.3022	56.401	63.1317	38.9856	63.152	38.948
64.11	38.6248	43.0542	57.1069	63.9573	38.7117	63.7905	38.7086
64.9776	38.2175	43.8279	57.7889	64.8574	38.1655	64.7639	38.2345
65.8048	37.9893	44.6227	58.4463	65.6188	37.7498	65.4107	37.8317
66.8102	37.5352	45.4378	59.0784	66.6624	37.5761	66.6083	37.5942
67.6345	36.8306	46.2723	59.6845	67.7948	37.603	67.8461	37.529
68.7306	36.2105	47.1254	60.2642	68.753	36.4032	68.8144	36.5319
69.5585	35.6616	47.9963	60.8168	69.4524	35.6989	69.1989	35.87
70.5315	35.2624	48.8841	61.3417	70.4985	35.4649	70.28	35.584
71.3684	34.7217	49.788	61.8385	71.3623	35.0724	71.224	35.1765
72.2358	34.1909	50.707	62.3067	72.2121	34.0977	72.1966	34.2568
72.981	33.3711	51.6403	62.7458	72.9964	33.4126	72.8209	33.5596
73.642	32.8759	52.5869	63.1553	73.7665	32.7437	73.5046	32.8991
74.5364	32.5252	53.5459	63.535	74.7625	32.3991	74.5429	32.5209
75.3091	32.1604	54.5164	63.8843	75.6265	32.1887	75.3383	32.2783
76.4171	31.8431	55.4973	64.203	76.5037	31.5056	76.3054	31.6427
77.4175	31.4595	56.4878	64.4907	77.4256	31.2728	77.2029	31.3659
78.4522	30.9415	57.4868	64.7471	78.5277	31.1714	78.3982	31.1945
79.4181	30.5426	58.4934	64.9721	79.521	30.5004	79.4908	30.5981
80.2455	29.9958	59.5065	65.1653	80.2342	29.5073	80.088	29.7139
81.2889	29.5345	60.5252	65.3267	81.1329	29.3324	80.979	29.4641
82.0976	28.9007	61.5485	65.4559	81.9622	28.7861	81.8663	28.9039
82.984	28.3722	62.5754	65.553	82.7601	28.4201	82.6905	28.5027
83.6685	27.4518	63.6047	65.6177	83.5857	27.6338	83.5858	27.7421
